agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,DOL-Child Performer Protection Account - 20401,34222,2020,2255000,1955000,"24 By chapter 50, section 1, of the laws of 2020:
25 For services and expenses of the department of labor employment and
26 training programs (34222).
27 Personal service--regular (50100) ... 2,255,000 ..... (re. $1,955,000)",589,24.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34222|2020|2255000
DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,DOL-Fee and Penalty Account - 21923,34788,2022,397000,179000,"11 By chapter 50, section 1, of the laws of 2022:
12 For services and expenses related to labor standards program enforce-
13 ment activities (34788).
14 Personal service--regular (50100) ... 397,000 ......... (re. $179,000)",590,11.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2022|397000
DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Public Work Enforcement Account - 21998,34788,2022,3,1983000,"45 The appropriation made by chapter 50, section 1, of the laws of 2022, as
46 supplemented by an interchange in accordance with section 51 of
47 state finance law, is hereby amended and reappropriated to read:
AB
591 12550-10-5
DEPARTMENT OF LABOR
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 For services and expenses related to labor standards program enforce-
2 ment activities (34788).
3 Contractual services (51000) .........................................
4 [1,183,000] _3_,_8_3_5_,_3_1_3 ............................. (re. $1,983,000)",591,45.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2022|3
DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Public Work Enforcement Account - 21998,34788,2021,1099000,478000,"5 By chapter 50, section 1, of the laws of 2021:
6 For services and expenses related to labor standards program enforce-
7 ment activities (34788).
8 Contractual services (51000) ... 1,099,000 ............ (re. $478,000)",591,5.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2021|1099000
DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Public Work Enforcement Account - 21998,34788,2023,9353000,479000,"19 The appropriation made by chapter 50, section 1, of the laws of 2023, as
20 supplemented by an interchange in accordance with section 51 of
21 state finance law, is hereby amended and reappropriated to read:
22 For services and expenses related to labor standards program enforce-
23 ment activities.
24 Notwithstanding any other provision of law to the contrary, the OGS
25 Interchange and Transfer Authority, and the IT Interchange and
26 Transfer Authority as defined in the 2023-24 state fiscal year state
27 operations appropriation for the budget division program of the
28 division of the budget, are deemed fully incorporated herein and a
29 part of this appropriation as if fully stated (34788).
30 Personal service--regular (50100) ... 9,353,000 ....... (re. $479,000)",592,19.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2023|9353000
DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Public Work Enforcement Account - 21998,34788,2022,216000,30000,"40 By chapter 50, section 1, of the laws of 2022:
41 For services and expenses related to labor standards program enforce-
42 ment activities.
43 Notwithstanding any other provision of law to the contrary, the OGS
44 Interchange and Transfer Authority, and the IT Interchange and
45 Transfer Authority as defined in the 2022-23 state fiscal year state
46 operations appropriation for the budget division program of the
47 division of the budget, are deemed fully incorporated herein and a
48 part of this appropriation as if fully stated (34788).
49 Supplies and materials (57000) ... 216,000 ............. (re. $30,000)",592,40.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2022|216000
DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,DOL-Fee and Penalty Account - 21923,34788,2021,185000,75000,"3 By chapter 50, section 1, of the laws of 2021:
4 For services and expenses related to labor standards program enforce-
5 ment activities.
6 Notwithstanding any other provision of law to the contrary, the OGS
7 Interchange and Transfer Authority, and the IT Interchange and
8 Transfer Authority as defined in the 2021-22 state fiscal year state
9 operations appropriation for the budget division program of the
10 division of the budget, are deemed fully incorporated herein and a
11 part of this appropriation as if fully stated (34788).
12 Supplies and materials (57000) ... 185,000 ............. (re. $75,000)",593,3.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34788|2021|185000
DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,Occupational Safety and Health Inspection Account - 21252,34203,2022,1283000,747000,"44 By chapter 50, section 1, of the laws of 2022:
45 For services and expenses related to occupational safety and health
46 program enforcement activities (34203).
AB
594 12550-10-5
DEPARTMENT OF LABOR
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 Contractual services (51000) ... 1,283,000 ............ (re. $747,000)",594,44.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34203|2022|1283000
DEPARTMENT OF LABOR,STATE OPERATIONS,Special Revenue Funds - Other,OSHA-Training and Education Account - 21251,34203,2022,13166000,1372000,"43 By chapter 50, section 1, of the laws of 2022, as amended by chapter 50,
44 section 1, of the laws of 2024:
45 For services and expenses related to occupational safety and health
46 program enforcement activities.
47 Notwithstanding any other provision of law to the contrary, the OGS
48 Interchange and Transfer Authority, and the IT Interchange and
AB
595 12550-10-5
DEPARTMENT OF LABOR
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 Transfer Authority as defined in the 2022-23 state fiscal year state
2 operations appropriation for the budget division program of the
3 division of the budget, are deemed fully incorporated herein and a
4 part of this appropriation as if fully stated (34203).
5 Personal service--regular (50100) ... 13,166,000 .... (re. $1,372,000)",595,43.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34203|2022|13166000
DEPARTMENT OF LABOR,STATE OPERATIONS,general fund,OSHA-Training and Education Account - 21251,34203,2022,4536000,2877000,"7 By chapter 50, section 1, of the laws of 2022:
8 For services and expenses related to occupational safety and health
9 program enforcement activities, services and expenses associated
10 with reporting requirements included in the workers' compensation
11 reform law of 2007 as well as activities previously funded from the
12 department of labor general fund administration appropriation.
13 Notwithstanding any other provision of law to the contrary, the OGS
14 Interchange and Transfer Authority, and the IT Interchange and
15 Transfer Authority as defined in the 2022-23 state fiscal year state
16 operations appropriation for the budget division program of the
17 division of the budget, are deemed fully incorporated herein and a
18 part of this appropriation as if fully stated (34203).
19 Personal service--regular (50100) ... 4,536,000 ..... (re. $2,877,000)",596,7.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34203|2022|4536000
DEPARTMENT OF LABOR,STATE OPERATIONS,general fund,OSHA-Training and Education Account - 21251,34203,2021,3512000,1959000,"28 By chapter 50, section 1, of the laws of 2021:
29 For services and expenses related to occupational safety and health
30 program enforcement activities, services and expenses associated
31 with reporting requirements included in the workers' compensation
32 reform law of 2007 as well as activities previously funded from the
33 department of labor general fund administration appropriation.
34 Notwithstanding any other provision of law to the contrary, the OGS
35 Interchange and Transfer Authority, and the IT Interchange and
36 Transfer Authority as defined in the 2021-22 state fiscal year state
37 operations appropriation for the budget division program of the
38 division of the budget, are deemed fully incorporated herein and a
39 part of this appropriation as if fully stated (34203).
40 Personal service--regular (50100) ... 3,512,000 ..... (re. $1,959,000)",596,28.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LABOR|34203|2021|3512000
DEPARTMENT OF LAW,STATE OPERATIONS,Special Revenue Funds - Federal,Federal Health and Human Services Account - 25117,35114,2023,23601000,2864000,"16 By chapter 50, section 1, of the laws of 2023:
17 For services and expenses related to grants for the investigation and
18 prosecution of medicaid fraud.
19 Notwithstanding any law to the contrary, the amounts herein appropri-
20 ated may be interchanged or transferred without limit to any other
21 appropriation in any other program or fund within the department of
22 law, with the approval of the director of the budget (35114).
23 Personal service (50000) ... 23,601,000 ............. (re. $2,864,000)",610,16.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF LAW|35114|2023|23601000
DEPARTMENT OF MENTAL HYGIENE,STATE OPERATIONS,Special Revenue Funds - Federal,Opioid Settlement Fund Account - 23817,81031,2021,22837000,5263000,"22 By chapter 50, section 1, of the laws of 2021, as amended by chapter 50,
23 section 1, of the laws of 2023:
24 For services and expenses associated with administering the substance
25 abuse prevention and treatment (SAPT) block grant.
26 Notwithstanding any inconsistent provision of law, a portion of the
27 funds hereby appropriated may, subject to the approval of the direc-
28 tor of the budget, be transferred to local assistance and/or any
29 appropriation of the office of addiction services and supports
30 consistent with the terms and conditions of the SAPT block grant
31 award (81031).
32 Nonpersonal service (57050) ... 22,837,000 .......... (re. $5,263,000)",619,22.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|81031|2021|22837000
DEPARTMENT OF MENTAL HYGIENE,STATE OPERATIONS,Special Revenue Funds - Other,Opioid Stewardship Account - 22239,81038,2024,516000,354000,"37 By chapter 50, section 1, of the laws of 2024:
38 For services and expenses related to intervention and treatment
39 provided by the Substance Use Prevention, Treatment and Recovery
40 Services (SUPTRS) block grant.
41 Notwithstanding any inconsistent provision of law, a portion of the
42 funds hereby appropriated may, subject to the approval of the direc-
43 tor of the budget, be transferred to local assistance and/or any
44 appropriation of the office of addiction services and supports
AB
621 12550-10-5
DEPARTMENT OF MENTAL HYGIENE
OFFICE OF ADDICTION SERVICES AND SUPPORTS
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 consistent with the terms and conditions of the SUPTRS block grant
2 award (81038).
3 Personal service (50000) ... 516,000 .................. (re. $354,000)",621,37.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|81038|2024|516000
DIVISION OF MILITARY AND NAVAL AFFAIRS,STATE OPERATIONS,Special Revenue Funds - Federal,Recruitment Incentive Account - 22171,38700,2019,20495000,38000,"36 By chapter 50, section 1, of the laws of 2019:
37 For services and expenses related to the military readiness program
38 (38700).
39 Nonpersonal service (57050) ... 20,495,000 ............. (re. $38,000)",655,36.0,2025-26,STOPS 25-26.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38700|2019|20495000
DEPARTMENT OF MOTOR VEHICLES,STATE OPERATIONS,Special Revenue Funds - Federal,State Purposes Account - 10050,39011,2022,0,4282000,"1 The appropriation made by chapter 50, section 1, of the laws of 2022 as
2 supplemented by a transfer in accordance with state finance law, is
3 hereby amended and reappropriated to read:
4 For suballocation to other state agencies for services and expenses
5 related to highway safety programs. A portion of these funds may be
6 transferred to aid to localities (39011).
7 Personal service (50000) ... [625,000]_4_,_3_2_4_,_0_0_0 ..... (re. $4,282,000)",666,1.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MOTOR VEHICLES|39011|2022|0
"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,special revenue funds - federal,Federal Indirect Recovery Account - 22188,81001,2020,50000,50000,"30 By chapter 50, section 1, of the laws of 2020:
31 For services and expenses related to the administration of special
32 revenue funds - other, special revenue funds - federal and internal
33 service funds and for services provided to other state agencies,
34 governmental bodies and other entities.
35 Notwithstanding any other provision of law to the contrary, the OGS
36 Interchange and Transfer Authority and the IT Interchange and Trans-
37 fer Authority as defined in the 2020-21 state fiscal year state
38 operations appropriation for the budget division program of the
39 division of the budget, are deemed fully incorporated herein and a
40 part of this appropriation as if fully stated (81001).
41 Personal service--regular (50100) ... 50,000 ........... (re. $50,000)",685,30.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81001|2020|50000"
"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Fund Account - 25462,39901,2021,501000,90000,"24 By chapter 50, section 1, of the laws of 2021:
25 For services and expenses related to grants for historic preservation
26 projects including acquisition, research, development, education and
27 rehabilitation of historic sites, programs and facilities (39901).
28 Nonpersonal service (57050) ... 501,000 ................ (re. $90,000)",686,24.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39901|2021|501000"
"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Fund Account - 25462,39901,2020,601000,181000,"31 By chapter 50, section 1, of the laws of 2020:
32 For services and expenses related to grants for historic preservation
33 projects including acquisition, research, development, education and
34 rehabilitation of historic sites, programs and facilities (39901).
35 Nonpersonal service (57050) ... 601,000 ............... (re. $181,000)",686,31.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39901|2020|601000"
"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Fund Account - 25383,81003,2023,38331000,17927000,"20 By chapter 50, section 1, of the laws of 2023:
21 For services and expenses related to the administration and operation
22 of the park operations program, providing that moneys hereby appro-
23 priated shall be available to the program net of refunds, rebates,
24 reimbursements, credits, and deductions taken by contractors,
25 including the golf management system, for fees associated with oper-
26 ating park facilities.
27 Notwithstanding any other provision of law to the contrary, the OGS
28 Interchange and Transfer Authority and the IT Interchange and Trans-
29 fer Authority as defined in the 2023-24 state fiscal year state
30 operations appropriation for the budget division program of the
31 division of the budget, are deemed fully incorporated herein and a
32 part of this appropriation as if fully stated (81003).
33 Personal service--regular (50100) ... 38,331,000 ... (re. $17,927,000)",687,20.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81003|2023|38331000"
"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,capital projects fund,Snowmobile Trail Development and Management Account - 21932,39946,2020,42000,42000,"46 For services and expenses related to snowmobile trail development and
47 maintenance, including suballocation to other state departments and
48 agencies (39946).
49 Personal service--regular (50100) ... 42,000 ........... (re. $42,000)",693,46.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39946|2020|42000"
"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,capital projects fund,Golf Account - 50332,39945,2023,1000000,1000000,"43 For services and expenses related to the office of parks, recreation
44 and historic preservation's golf courses and maintenance in accord-
45 ance with a plan to be approved by the director of the budget.
46 Notwithstanding any other provision of law, the director of the budget
47 is hereby authorized to transfer any or all of this appropriation to
48 any capital projects fund[(39945)] _(_4_0_4_3_8_).
49 Contractual services (51000) ... 1,000,000 .......... (re. $1,000,000)",694,43.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39945|2023|1000000"
DEPARTMENT OF PUBLIC SERVICE,STATE OPERATIONS,Special Revenue Funds - Federal,PSC-Pipeline Safety Grant Account - 25379,48602,2024,3057000,3057000,"13 By chapter 50, section 1, of the laws of 2024:
14 For services and expenses related to the regulation of utilities
15 program (48602).
16 Personal service (50000) ... 3,057,000 .............. (re. $3,057,000)",706,13.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF PUBLIC SERVICE|48602|2024|3057000
OFFICE OF VICTIM SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Crime Victims Assistance Account - 25370,19914,2022,3190000,17000,"13 By chapter 50, section 1, of the laws of 2022:
14 For services and expenses related to crime victims assistance (19914).
15 Personal service (50000) ... 3,190,000 ................. (re. $17,000)",814,13.0,2025-26,STOPS 25-26.pdf,OFFICE OF VICTIM SERVICES|19914|2022|3190000
OFFICE OF VICTIM SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Crime Victims Assistance Account - 25370,19917,2022,426000,67000,"39 By chapter 50, section 1, of the laws of 2022:
40 For services and expenses related to crime victims compensation
41 (19917).
AB
815 12550-10-5
OFFICE OF VICTIM SERVICES
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 Personal service (50000) ... 426,000 ................... (re. $67,000)",815,39.0,2025-26,STOPS 25-26.pdf,OFFICE OF VICTIM SERVICES|19917|2022|426000
OFFICE OF VICTIM SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Crime Victims Assistance Account - 25370,19917,2019,274000,1000,"11 By chapter 50, section 1, of the laws of 2019:
12 For services and expenses related to crime victims compensation
13 (19917).
14 Nonpersonal service (57050) ... 274,000 ................. (re. $1,000)",815,11.0,2025-26,STOPS 25-26.pdf,OFFICE OF VICTIM SERVICES|19917|2019|274000
OFFICE OF VICTIM SERVICES,STATE OPERATIONS,Special Revenue Funds - Federal,Crime Victims Assistance Account - 25370,19906,2023,1687000,381000,"30 By chapter 50, section 1, of the laws of 2023:
31 For victim and witness assistance in accordance with the federal crime
32 control act of 1984, distributed pursuant to a plan prepared by the
33 director of the office of victim services and approved by the direc-
34 tor of the budget, or distributed through a competitive process. A
35 portion of these funds may be transferred, suballocated, or other-
36 wise made available to other state agencies (19906).
37 Personal service (50000) ... 1,687,000 ................ (re. $381,000)",815,30.0,2025-26,STOPS 25-26.pdf,OFFICE OF VICTIM SERVICES|19906|2023|1687000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,85022,2025,11397667000,0,"828 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES GENERAL STATE CHARGES STATE OPERATIONS 2025-26 1 For payment according to the following schedule: 2 APPROPRIATIONS REAPPROPRIATIONS 3 General Fund ....................... 8,415,576,000 0 4 Fiduciary Funds .................... 400,500,000 0 5 ---------------- ---------------- 6 All Funds ........................ 8,816,076,000 0 7 ================ ================ 8 SCHEDULE 9 GENERAL STATE CHARGES .................................. 8,816,076,000 10 -------------- 11 General Fund 12 State Purposes Account - 10050 13 For employee fringe benefits according to 14 the following project schedule including 15 those benefits which are related to 16 employees paid from funds, accounts, or 17 programs where the division of the budget 18 has issued waivers (85022) .............. 11,397,667,000",828,18.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|85022|2025|11397667000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80568,2025,334784000,0,"833 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES GENERAL STATE CHARGES STATE OPERATIONS 2025-26 1 Project schedule total ...... 11,397,667,000 2 -------------- 3 For taxes on public lands and payments 4 pursuant to sections 532 through 546 of 5 the real property tax law. The moneys 6 hereby appropriated are available for 7 payment of any liabilities or obligations 8 incurred prior to April 1, 2025 in addi- 9 tion to current liabilities (80568) ........ 334,784,000",833,9.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80568|2025|334784000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80564,2025,180453000,0,"10 For judgments against the state pursuant to 11 section 20 of the court of claims act and 12 for judgments pursuant to actions brought 13 in the court of claims against public 14 benefit corporations indemnified by the 15 state, exclusive of the payment of any 16 judgments arising out of actions or 17 proceedings brought to obtain payment for 18 wages, salaries or other employee bene- 19 fits. The moneys hereby appropriated are 20 available for payment of any liabilities 21 or obligations incurred prior to April 22 1, 2025 in addition to current liabil- 23 ities (80564) .............................. 180,453,000",833,23.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80564|2025|180453000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80561,2025,2000000,0,"5 For transfer to the property casualty insur- 6 ance security fund in accordance with the 7 terms of the settlement between the state 8 and the plaintiffs in accordance with the 9 Court of Appeals' opinion in Alliance of 10 American Insurers v. Chu, 77 NY2d 573 11 (1991) (80561) ............................... 2,000,000",838,11.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80561|2025|2000000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23845,2023,91000,4000,"9 Work related clothing (OSU) (23845) ... 91,000 .......... (re. $4,000)",856,,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23845|2023|91000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23865,2023,449000,54000,"29 Professional development for nurses (23865) ..........................
30 449,000 .............................................. (re. $54,000)",856,29.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23865|2023|449000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80344,2022,6000,3000,"38 Commissioned and Non-Commissioned Officers (Supervisors) Unit
39 Health benefits committees (80344) ... 6,000 ............ (re. $3,000)",857,38.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80344|2022|6000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23881,2022,6000,3000,"40 Bureau of Criminal Investigation
41 Health committee benefits (23881) ... 6,000 ............. (re. $3,000)",857,40.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23881|2022|6000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23883,2022,15000,6000,"42 State Troopers Unit
AB
858 12550-10-5
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES
LABOR MANAGEMENT COMMITTEES
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 Health benefits committees (23883) ... 15,000 ........... (re. $6,000)",858,42.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23883|2022|15000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23951,2022,2408000,30000,"2 Graduate Student Employees Union
3 Doctoral program recruitment and retention enhancement fund, compre-
4 hensive college graduate program recruitment and retention fund, fee
5 mitigation fund, downstate location fund, statewide professional
6 development committee, pre-tax and work-life services programs. A
7 portion of these funds may be suballocated or transferred to other
8 state agencies (23951) .............................................
9 2,408,000 ............................................ (re. $30,000)",858,2.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23951|2022|2408000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23881,2021,3000,2000,"37 Bureau of Criminal Investigation
38 Health committee benefits (23881) ... 3,000 ............. (re. $2,000)",859,37.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23881|2021|3000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23951,2021,2361000,30000,"39 Graduate Student Employees Union
40 Doctoral program recruitment and retention enhancement fund, compre-
41 hensive college graduate program recruitment and retention fund, fee
42 mitigation fund, downstate location fund, statewide professional
AB
860 12550-10-5
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES
LABOR MANAGEMENT COMMITTEES
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 development committee, pre-tax and work-life services programs. A
2 portion of these funds may be suballocated or transferred to other
3 state agencies (23951) ... 2,361,000 ................. (re. $30,000)",860,39.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23951|2021|2361000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23808,2020,260000,260000,"25 M/C share of negotiated programs (23808) ... 570,000 .. (re. $260,000)",860,,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23808|2020|260000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23881,2020,6000,3000,"26 Bureau of Criminal Investigation
27 Health committee benefits (23881) ... 6,000 ............. (re. $3,000)",860,26.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23881|2020|6000
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,23951,2020,2280000,17000,"36 By chapter 337, section 16 of part B, of the laws of 2019, as amended by
37 chapter 50, section 1, of the laws of 2022:
AB
861 12550-10-5
MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES
LABOR MANAGEMENT COMMITTEES
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 Graduate Student Employees Unit
2 Doctoral Program Recruitment and Retention Enhancement Fund, Compre-
3 hensive College Graduate Program Recruitment and Retention Fund, Fee
4 Mitigation Fund, Downstate Location Fund, Statewide Professional
5 Development Committee, Pre-Tax and Work-Life Services Programs. A
6 portion of these funds may be suballocated or transferred to other
7 state agencies (23951) ... 2,280,000 ................. (re. $17,000)",861,36.0,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|23951|2020|2280000
