status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,EDUCATION DEPARTMENT,CAPITAL PROJECTS,Capital Projects Fund,DOCS Rehabilitation Projects Account - 32352,23456,2016,5000000,4475000,"10 amended by chapter 55, section 1, of the laws of 2016, is hereby
11 amended and reappropriated to read:
12 For renovation projects to preserve and revamp the collections and
13 exhibits of the state museum, library and archives subject to a plan
14 approved by the director of the budget_.__F_u_n_d_s__a_p_p_r_o_p_r_i_a_t_e_d__h_e_r_e_i_n
15 _m_a_y__b_e__s_u_b_a_l_l_o_c_a_t_e_d__t_o__a_n_y__o_t_h_e_r__s_t_a_t_e__d_e_p_a_r_t_m_e_n_t_,__a_g_e_n_c_y_,__o_r__p_u_b_l_i_c
16 _b_e_n_e_f_i_t__c_o_r_p_o_r_a_t_i_o_n_,__t_o__a_c_h_i_e_v_e__t_h_e__p_u_r_p_o_s_e___o_f___t_h_i_s___a_p_p_r_o_p_r_i_a_t_i_o_n
17 (11030203) (23456) ... 5,000,000 .................. (re. $4,475,000)",143,10.0,2025-26,CAP 25-26.pdf,EDUCATION DEPARTMENT|23456|2016|5000000|DOCS REHABILITATION PROJECTS ACCOUNT - 32352
discontinued,,,EDUCATION DEPARTMENT,CAPITAL PROJECTS,Capital Projects Fund,Office of the Professions Electronic Licensing Account - 32222,55992,2021,7850000,1000,"42 By chapter 54, section 1, of the laws of 2021:
43 For services and expenses related to the development of an electronic
44 licensing system for the office of the professions, including but
45 not limited to equipment, software, hardware and services, subject
46 to a plan developed by the education department in conjunction with
AB
150 12554-09-5
EDUCATION DEPARTMENT
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 the office of information technology services and approved by the
2 director of the budget.
3 Funds appropriated herein may be suballocated to any other state
4 department, agency, or public benefit corporation, to achieve the
5 purpose of this appropriation (11EL2108) (55992) ...................
6 7,850,000 ............................................. (re. $1,000)",150,42.0,2025-26,CAP 25-26.pdf,EDUCATION DEPARTMENT|55992|2021|7850000|OFFICE OF THE PROFESSIONS ELECTRONIC LICENSING ACCOUNT - 32222
discontinued,,,EDUCATION DEPARTMENT,CAPITAL PROJECTS,Capital Projects Fund,Office of the Professions Electronic Licensing Account - 32222,23368,2023,20099000,20092000,"38 By chapter 54, section 1, of the laws of 2023, as amended by chapter 54,
39 section 1, of the laws of 2024:
40 For various rehabilitation and renovation projects to keep facilities
41 at the state-owned St. Regis Mohawk School, the Onondaga Nation
42 School, and the Tuscarora Nation School in a safe and satisfactory
43 operating condition, and for a study of the feasibility of
44 construction of new school facilities where necessary, subject to a
AB
153 12554-09-5
EDUCATION DEPARTMENT
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 plan developed by the education department and approved by the
2 director of the budget (11NA2308) (23368) ..........................
3 20,099,000 ....................................... (re. $20,092,000)",153,38.0,2025-26,CAP 25-26.pdf,EDUCATION DEPARTMENT|23368|2023|20099000|OFFICE OF THE PROFESSIONS ELECTRONIC LICENSING ACCOUNT - 32222
discontinued,,,EDUCATION DEPARTMENT,CAPITAL PROJECTS,Capital Projects Fund,Office of the Professions Electronic Licensing Account - 32222,23468,2009,1000,1000,"37 By chapter 53, section 1, of the laws of 2009:
38 For various rehabilitation and renovation projects to keep facilities
39 at the School for the Blind in a safe operating condition subject to
40 a plan developed by the education department and approved by the
41 director of the budget (11030901) (23468) ... 800,000 . (re. $1,000)",153,37.0,2025-26,CAP 25-26.pdf,EDUCATION DEPARTMENT|23468|2009|1000|OFFICE OF THE PROFESSIONS ELECTRONIC LICENSING ACCOUNT - 32222
discontinued,,,ENERGY RESEARCH AND DEVELOPMENT AUTHORITY,CAPITAL PROJECTS,Capital Projects Fund,Smart Schools Bond Fund Account - 30710,44406,2024,25800000,24822000,"28 By chapter 54, section 1, of the laws of 2024:
29 For services and expenses required to meet the New York state energy
30 research and development authority obligations for the western New
31 York nuclear service center, including obligations pursuant to the
32 West Valley demonstration project act (Pub. L. 96-368)(03WV24G6)
33 (44406) ... 25,800,000 ........................... (re. $24,822,000)",161,28.0,2025-26,CAP 25-26.pdf,ENERGY RESEARCH AND DEVELOPMENT AUTHORITY|44406|2024|25800000|SMART SCHOOLS BOND FUND ACCOUNT - 30710
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,capital projects fund,SRF Capitalization Grants Account - 31359,25729,2023,20000000,9710000,"20 By chapter 54, section 1, of the laws of 2023:
21 For employee fringe benefits and indirect costs related to employees
22 paid from department capital projects funds and capital accounts
23 (09FG2350) (25729) ... 20,000,000 ................. (re. $9,710,000)",189,20.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25729|2023|20000000|SRF CAPITALIZATION GRANTS ACCOUNT - 31359
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,capital projects fund,SRF Capitalization Grants Account - 31359,25729,2022,20000000,4201000,"24 By chapter 54, section 1, of the laws of 2022:
25 For employee fringe benefits and indirect costs related to employees
26 paid from department capital projects funds and capital accounts
27 (09FG2250) (25729) ... 20,000,000 ................. (re. $4,201,000)",189,24.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25729|2022|20000000|SRF CAPITALIZATION GRANTS ACCOUNT - 31359
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,SRF Capitalization Grants Account - 31359,24807,2022,18000000,5908000,"28 For services and expenses related to the acquisition and development
29 of technology, including but not limited to equipment, software, and
30 services. Funds appropriated herein may be suballocated to any other
31 state department to achieve the purpose of this appropriation
32 (09CS2250) (24807) ... 18,000,000 ................. (re. $5,908,000)",189,28.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24807|2022|18000000|SRF CAPITALIZATION GRANTS ACCOUNT - 31359
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,capital projects fund,SRF Capitalization Grants Account - 31359,25729,2021,24700000,9407000,"33 By chapter 54, section 1, of the laws of 2021:
34 For employee fringe benefits and indirect costs related to employees
35 paid from department capital projects funds and capital accounts
36 (09FG2150) (25729) ... 24,700,000 ................. (re. $9,407,000)",189,33.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25729|2021|24700000|SRF CAPITALIZATION GRANTS ACCOUNT - 31359
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Capital Miscellaneous Gifts Account - 32224,24808,1999,3000000,97000,"23 By chapter 55, section 1, of the laws of 1999:
24 For services and expenses relating to the implementation and adminis-
25 tration of the clean air mobile source program (09MO9955) (24808)
26 ... 3,000,000 ........................................ (re. $97,000)",192,23.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24808|1999|3000000|ENCON CAPITAL MISCELLANEOUS GIFTS ACCOUNT - 32224
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Capital Miscellaneous Gifts Account - 32224,24809,2000,26000000,102000,"34 By chapter 55, section 1, of the laws of 2000:
35 For state assistance payments for the state share of the costs of air
36 quality/green growth projects in accordance with the provisions of
37 title 6 of article 56 of the environmental conservation law for
38 project costs, including costs incidental and appurtenant thereto
39 and for payment of reimbursements to the clean water/clean air
40 implementation fund for services and expenses of state departments
41 and agencies, including fringe benefits, hereinafter referred to as
42 ""Air Quality Project Disbursements"". The moneys appropriated herein
43 may be suballocated to any state department or agency. Further,
44 moneys herein appropriated may be suballocated only to public
45 authorities and public benefit corporations specifically authorized
46 by title 6 of article 56 of the environmental conservation law to
47 enter into contracts for state assistance payments for the state
48 share of costs for air quality projects, provided however, that
49 moneys herein appropriated pursuant to subdivision 1 of section
50 56-0603 of the environmental conservation law for state clean-fueled
AB
194 12554-09-5
DEPARTMENT OF ENVIRONMENTAL CONSERVATION
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 vehicles projects may be suballocated to any public authority or
2 public benefit corporation and moneys herein appropriated pursuant
3 to section 56-0607 of the environmental conservation law for other
4 air quality projects may be suballocated to the environmental facil-
5 ities corporation. Notwithstanding any other provision of law to the
6 contrary, the moneys hereby appropriated shall be available for
7 state air quality improvement projects in accordance with title 6 of
8 article 56 of the environmental conservation law upon the issuance
9 of a certificate of approval of availability by the director of the
10 division of the budget. The state comptroller shall at the commence-
11 ment of each month certify to the director of the division of the
12 budget, the commissioner of environmental conservation, the chairman
13 of the senate finance committee, and the chairman of the assembly
14 ways and means committee, the amounts disbursed from this appropri-
15 ation for ""Air Quality Improvement Disbursements"" for the month
16 preceding such certification (09BA0055) (24809) ....................
17 26,000,000 .......................................... (re. $102,000)",194,34.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24809|2000|26000000|ENCON CAPITAL MISCELLANEOUS GIFTS ACCOUNT - 32224
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,ENCON Capital Miscellaneous Gifts Account - 32224,24809,1999,37000000,38000,"29 By chapter 55, section 1, of the laws of 1999:
30 For state assistance payments for the state share of the costs of air
31 quality/green growth projects in accordance with the provisions of
32 title 6 of article 56 of the environmental conservation law for
33 project costs, including costs incidental and appurtenant thereto
34 and for payment of reimbursements to the clean water/clean air
35 implementation fund for services and expenses of state departments
36 and agencies, including fringe benefits, hereinafter referred to as
37 ""Air Quality Project Disbursements"". The moneys appropriated herein
38 may be suballocated to any state department or agency. Further,
39 moneys herein appropriated may be suballocated only to public
40 authorities and public benefit corporations specifically authorized
41 by title 6 of article 56 of the environmental conservation law to
42 enter into contracts for state assistance payments for the state
43 share of costs for air quality projects, provided however, that
44 moneys herein appropriated pursuant to subdivision 1 of section
45 56-0603 of the environmental conservation law for state clean-fueled
46 vehicles projects may be suballocated to any public authority or
47 public benefit corporation and moneys herein appropriated pursuant
48 to section 56-0607 of the environmental conservation law for other
49 air quality projects may be suballocated to the environmental facil-
50 ities corporation. Notwithstanding any other provision of law to the
AB
195 12554-09-5
DEPARTMENT OF ENVIRONMENTAL CONSERVATION
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 contrary, the moneys hereby appropriated shall be available for
2 state air quality improvement projects in accordance with title 6 of
3 article 56 of the environmental conservation law upon the issuance
4 of a certificate of approval of availability by the director of the
5 division of the budget. The state comptroller shall at the commence-
6 ment of each month certify to the director of the division of the
7 budget, the commissioner of environmental conservation, the chairman
8 of the senate finance committee, and the chairman of the assembly
9 ways and means committee, the amounts disbursed from this appropri-
10 ation for ""Air Quality Improvement Disbursements"" for the month
11 preceding such certification (09BA9955) (24809) ....................
12 37,000,000 ........................................... (re. $38,000)",195,29.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|24809|1999|37000000|ENCON CAPITAL MISCELLANEOUS GIFTS ACCOUNT - 32224
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,capital projects fund,Clean Air Implementation-DEC Account - 30501,81044,2008,1050000,1050000,"27 By chapter 55, section 1, of the laws of 2008:
28 For services and expenses including personal services and fringe bene-
29 fits necessary to implement the clean water/clean air bond act
30 (09BA08WI) (81044) ... 1,050,000 .................. (re. $1,050,000)",198,27.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|81044|2008|1050000|CLEAN AIR IMPLEMENTATION-DEC ACCOUNT - 30501
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,capital projects fund,Clean Air Implementation-DEC Account - 30501,81044,2006,1050000,348000,"31 By chapter 55, section 1, of the laws of 2006:
32 For services and expenses including personal services and fringe bene-
33 fits necessary to implement the clean water/clean air bond act
34 (09BA06WI) (81044) ... 1,050,000 .................... (re. $348,000)",198,31.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|81044|2006|1050000|CLEAN AIR IMPLEMENTATION-DEC ACCOUNT - 30501
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,capital projects fund,Clean Air Implementation-DEC Account - 30501,81044,2004,2527000,1857000,"35 By chapter 55, section 1, of the laws of 2004:
36 For services and expenses including personal services and fringe bene-
37 fits necessary to implement the clean water/clean air bond act in
38 accordance with the purpose included in the following project sched-
39 ule (09BA04WI) (81044) ... 2,527,000 .............. (re. $1,857,000)",198,35.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|81044|2004|2527000|CLEAN AIR IMPLEMENTATION-DEC ACCOUNT - 30501
discontinued,,,DEPARTMENT OF ENVIRONMENTAL CONSERVATION,CAPITAL PROJECTS,Capital Projects Fund,Climate Change Mitigation and Adaptation Account - 30455,25701,2020,0,9307000,"34 Climate smart communities projects pursuant to title 15 of article 54
35 of the environmental conservation law including clean vehicle
36 projects; notwithstanding any law to the contrary, including
37 [$500,000 for a resiliency planting program;] $50,000 to Groundwork
38 Hudson Valley; and up to $500,000 for: grants to municipalities for
39 aquisition of community forests (09CS20ER) (25701) .................
40 [10,150,000] _9_,_6_5_0_,_0_0_0 ............................ (re. $9,307,000)",207,34.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF ENVIRONMENTAL CONSERVATION|25701|2020|0|CLIMATE CHANGE MITIGATION AND ADAPTATION ACCOUNT - 30455
